郵遞區號,縣市名稱,鄉鎮市區,原始路名,投遞範圍
61242,嘉義縣,太保市,龍昇新村,全
61253,嘉義縣,太保市,雙合街,全
61349,嘉義縣,朴子市,八德路,單 101號以下
61347,嘉義縣,朴子市,八德路,單 103號以上
61341,嘉義縣,朴子市,八德路,雙  68號以下
61347,嘉義縣,朴子市,八德路,雙  70號以上
61351,嘉義縣,朴子市,三安路,全
61351,嘉義縣,朴子市,下竹圍,全
61351,嘉義縣,朴子市,大同東路,全
61349,嘉義縣,朴子市,大同路,單 239號以下
61347,嘉義縣,朴子市,大同路,單 245號以上
61349,嘉義縣,朴子市,大同路,雙 268號以下
61347,嘉義縣,朴子市,大同路,雙 280號以上
61357,嘉義縣,朴子市,大槺榔,連 178號以下
61351,嘉義縣,朴子市,大槺榔,　 179號至 179之   5號
61357,嘉義縣,朴子市,大槺榔,　 179之   6至之   7號
61351,嘉義縣,朴子市,大槺榔,　 179之   8至之  10號
61357,嘉義縣,朴子市,大槺榔,　 179之  11至之  15號
61351,嘉義縣,朴子市,大槺榔,　 179之  16號
61357,嘉義縣,朴子市,大槺榔,　 179之  17至之  18號
61351,嘉義縣,朴子市,大槺榔,　 179之  19至之  21號
61357,嘉義縣,朴子市,大槺榔,　 179之  22至之  23號
61351,嘉義縣,朴子市,大槺榔,　 179之  24至之  61號
61357,嘉義縣,朴子市,大槺榔,　 179之  62號及以上附號
61357,嘉義縣,朴子市,大槺榔,　 253號至 253之  29號
61351,嘉義縣,朴子市,大槺榔,　 253之  30號及以上附號
61357,嘉義縣,朴子市,大槺榔,單 621號至 791號
61351,嘉義縣,朴子市,大槺榔,　 793號含附號
61357,嘉義縣,朴子市,大槺榔,單 795號至 919號
61351,嘉義縣,朴子市,大槺榔,單 921號至1159號
61357,嘉義縣,朴子市,大槺榔,單1161號以上
61357,嘉義縣,朴子市,大槺榔,連 180號至 252號
61357,嘉義縣,朴子市,大槺榔,連 254號至 619號
61351,嘉義縣,朴子市,大槺榔,雙 620號至1002巷
61357,嘉義縣,朴子市,大槺榔,雙1004號以上
61355,嘉義縣,朴子市,大館,全
61359,嘉義縣,朴子市,小槺榔,全
61359,嘉義縣,朴子市,小槺榔一路,全
61359,嘉義縣,朴子市,小槺榔五路,全
61345,嘉義縣,朴子市,山通路,　   1號至   1之   6號
61351,嘉義縣,朴子市,山通路,　   1之   7至之 105號
61345,嘉義縣,朴子市,山通路,連   1之 106號至  29號
61341,嘉義縣,朴子市,山通路,單  31號至 123號
61351,嘉義縣,朴子市,山通路,　   2號
61345,嘉義縣,朴子市,山通路,雙   4號至 102號
61341,嘉義縣,朴子市,山通路,雙 104號至 212號
61345,嘉義縣,朴子市,中正路,單  55號以下
61341,嘉義縣,朴子市,中正路,單  57號至 273號
61345,嘉義縣,朴子市,中正路,雙  92號含附號以下
61341,嘉義縣,朴子市,中正路,雙  94號至 372號
61349,嘉義縣,朴子市,中興路,全
61363,嘉義縣,朴子市,仁和二路,全
61343,嘉義縣,朴子市,內厝,全
61351,嘉義縣,朴子市,公園一街,全
61351,嘉義縣,朴子市,公園二街,全
61349,嘉義縣,朴子市,友愛街,全
61351,嘉義縣,朴子市,天星新村,全
61341,嘉義縣,朴子市,文化北路,單  45號以下
61343,嘉義縣,朴子市,文化北路,單  47號至 349號
61341,嘉義縣,朴子市,文化北路,雙  34號以下
61343,嘉義縣,朴子市,文化北路,雙  36號至 350號
61341,嘉義縣,朴子市,文化南路,單   9號以下
61341,嘉義縣,朴子市,文化南路,　  11巷單全
61349,嘉義縣,朴子市,文化南路,　  11巷雙全
61349,嘉義縣,朴子市,文化南路,單  13號以上
61341,嘉義縣,朴子市,文化南路,雙  18號以下
61349,嘉義縣,朴子市,文化南路,雙  20號以上
61351,嘉義縣,朴子市,文明南路,全
61345,嘉義縣,朴子市,文明路,全
61361,嘉義縣,朴子市,牛挑灣,全
61345,嘉義縣,朴子市,北通路,全
61351,嘉義縣,朴子市,四維路１段,連 583號以下
61351,嘉義縣,朴子市,四維路１段,連 585號以上
61351,嘉義縣,朴子市,四維路１段,　 584巷連  27號以下
61351,嘉義縣,朴子市,四維路１段,　 584巷連  29號以上
61349,嘉義縣,朴子市,四維路１段,　 584巷  28號
61351,嘉義縣,朴子市,四維路２段,全
61343,嘉義縣,朴子市,四維路３段,全
61349,嘉義縣,朴子市,市西路,單   3號以下
61341,嘉義縣,朴子市,市西路,單   5號至  49號
61345,嘉義縣,朴子市,市西路,單  51號以上
61341,嘉義縣,朴子市,市西路,雙   4號至  46號
61345,嘉義縣,朴子市,市西路,雙  48號以上
61351,嘉義縣,朴子市,市東路,單  81號以下
61341,嘉義縣,朴子市,市東路,單  83號至 263號
61351,嘉義縣,朴子市,市東路,雙  22號以下
61341,嘉義縣,朴子市,市東路,雙  24號至  62號
61345,嘉義縣,朴子市,市東路,雙  70號以上
61345,嘉義縣,朴子市,平和路,單  11之   1號以下
61341,嘉義縣,朴子市,平和路,單  11之   2號至  23號
61341,嘉義縣,朴子市,平和路,雙  16號以下
61349,嘉義縣,朴子市,光明街,全
61351,嘉義縣,朴子市,光復新路,全
61345,嘉義縣,朴子市,光復路,全
61363,嘉義縣,朴子市,吉祥一街,全
61363,嘉義縣,朴子市,吉祥二街,全
61363,嘉義縣,朴子市,吉祥三街,全
61363,嘉義縣,朴子市,吉祥五街西段,全
61363,嘉義縣,朴子市,吉祥五街東段,全
61363,嘉義縣,朴子市,吉祥六街,全
61363,嘉義縣,朴子市,吉祥七街,全
61343,嘉義縣,朴子市,向榮路,全
61363,嘉義縣,朴子市,朴子一路,全
61363,嘉義縣,朴子市,朴子二路,全
61363,嘉義縣,朴子市,朴子三路,全
61363,嘉義縣,朴子市,朴子五路,全
61363,嘉義縣,朴子市,朴子六路,全
61363,嘉義縣,朴子市,朴子七路,全
61355,嘉義縣,朴子市,朴子工業區一街,全
61355,嘉義縣,朴子市,朴子工業區二街,全
61355,嘉義縣,朴子市,朴子工業區三街,全
61355,嘉義縣,朴子市,朴子工業區四街,全
61355,嘉義縣,朴子市,朴子工業區五街,全
61355,嘉義縣,朴子市,朴子工業區六街,全
61355,嘉義縣,朴子市,朴子工業區橫一街,全
61355,嘉義縣,朴子市,朴子工業區橫二街,全
61355,嘉義縣,朴子市,朴子工業區橫三街,全
61363,嘉義縣,朴子市,朴東一街,全
61363,嘉義縣,朴子市,朴東二街,全
61363,嘉義縣,朴子市,朴東三街,全
61341,嘉義縣,朴子市,自立路,全
61355,嘉義縣,朴子市,吳竹子腳,全
61347,嘉義縣,朴子市,明智路,全
61355,嘉義縣,朴子市,東安寮,全
61349,嘉義縣,朴子市,南通路３段,單 755號以下
61341,嘉義縣,朴子市,南通路３段,單 757號至 835號
61343,嘉義縣,朴子市,南通路３段,單 837號至 999號
61349,嘉義縣,朴子市,南通路３段,雙 446號以下
61351,嘉義縣,朴子市,南通路３段,　 448巷全
61349,嘉義縣,朴子市,南通路３段,雙 450號至 762號
61341,嘉義縣,朴子市,南通路３段,雙 764號至 842號
61343,嘉義縣,朴子市,南通路３段,雙 844號至1100號
61361,嘉義縣,朴子市,南勢竹,全
61363,嘉義縣,朴子市,故宮大道,全
61355,嘉義縣,朴子市,苦瓜寮,全
61353,嘉義縣,朴子市,崁前,全
61353,嘉義縣,朴子市,崁後,全
61345,嘉義縣,朴子市,海通路,單   7號以下
61341,嘉義縣,朴子市,海通路,單   9號至  43號含附號全
61347,嘉義縣,朴子市,海通路,單  45號以上
61345,嘉義縣,朴子市,海通路,雙  18號以下
61341,嘉義縣,朴子市,海通路,雙  20號至 110號
61347,嘉義縣,朴子市,海通路,雙 112號以上
61363,嘉義縣,朴子市,祥和一路西段,全
61363,嘉義縣,朴子市,祥和二路西段,全
61363,嘉義縣,朴子市,祥和三路西段,全
61341,嘉義縣,朴子市,第一市場,連  14號以下
61345,嘉義縣,朴子市,第一市場,連  15號以上
61341,嘉義縣,朴子市,第二市場,全
61341,嘉義縣,朴子市,第二市場一棟,全
61341,嘉義縣,朴子市,第二市場二棟,全
61341,嘉義縣,朴子市,第二市場三棟,全
61341,嘉義縣,朴子市,第二市場四棟,全
61341,嘉義縣,朴子市,第二市場五棟,全
61341,嘉義縣,朴子市,第二市場六棟,全
61341,嘉義縣,朴子市,第二市場七棟,全
61341,嘉義縣,朴子市,第二市場八棟,全
61341,嘉義縣,朴子市,第二市場九棟,全
61341,嘉義縣,朴子市,第二市場十棟,全
61341,嘉義縣,朴子市,第二市場十一棟,全
61347,嘉義縣,朴子市,博文街,單 131號以下
61341,嘉義縣,朴子市,博文街,單 133號至 151號
61347,嘉義縣,朴子市,博文街,雙 140號以下
61341,嘉義縣,朴子市,博文街,雙 142號至 150號
61343,嘉義縣,朴子市,博文街,連 152號至 300號
61343,嘉義縣,朴子市,博愛街,全
61345,嘉義縣,朴子市,開元路,連 281號以下
61343,嘉義縣,朴子市,開元路,單 283號至 519號
61347,嘉義縣,朴子市,開元路,單 521號以上
61343,嘉義縣,朴子市,開元路,雙 282號至 510號
61347,嘉義縣,朴子市,開元路,雙 512號以上
61349,嘉義縣,朴子市,新民街,全
61349,嘉義縣,朴子市,新生街,連 200號以下
61347,嘉義縣,朴子市,新生街,連 201號以上
61359,嘉義縣,朴子市,新吉庄,全
61349,嘉義縣,朴子市,新進路,單 127號以下
61347,嘉義縣,朴子市,新進路,單 129號以上
61349,嘉義縣,朴子市,新進路,雙 100號以下
61347,嘉義縣,朴子市,新進路,雙 102號以上
61349,嘉義縣,朴子市,新榮路,全
61355,嘉義縣,朴子市,新寮,全
61349,嘉義縣,朴子市,新興路,全
61355,嘉義縣,朴子市,新庄,全
61363,嘉義縣,朴子市,嘉朴路西段,全
61349,嘉義縣,朴子市,維新街,全
61345,嘉義縣,朴子市,黎明路,單  17號以下
61343,嘉義縣,朴子市,黎明路,單  19號以上
61345,嘉義縣,朴子市,黎明路,雙  30號以下
61343,嘉義縣,朴子市,黎明路,雙  32號以上
61363,嘉義縣,朴子市,學府路２段,全
61353,嘉義縣,朴子市,鴨母寮,連  13號以下
61353,嘉義縣,朴子市,鴨母寮,連  15號至 104號
61361,嘉義縣,朴子市,鴨母寮,連 105號至 120號
61353,嘉義縣,朴子市,鴨母寮,連 121號以上
61355,嘉義縣,朴子市,鴨母寮,　  14號
61353,嘉義縣,朴子市,龜子港,全
61347,嘉義縣,朴子市,應菜埔,連 109之   5號以下
61353,嘉義縣,朴子市,應菜埔,　 109之   6至之  39號
61347,嘉義縣,朴子市,應菜埔,連 109之  40號至 127號
61353,嘉義縣,朴子市,應菜埔,連 128號至 301號
61347,嘉義縣,朴子市,應菜埔,連 302號至 701號
61353,嘉義縣,朴子市,應菜埔,連 702巷以上
61359,嘉義縣,朴子市,雙溪口,全
61448,嘉義縣,東石鄉,三塊厝,全
61445,嘉義縣,東石鄉,下揖子寮,全
61447,嘉義縣,東石鄉,下欍子埔,全
61453,嘉義縣,東石鄉,下蔦松,全
61444,嘉義縣,東石鄉,山寮,全
61449,嘉義縣,東石鄉,中洲,全
61448,嘉義縣,東石鄉,屯子頭,全
61446,嘉義縣,東石鄉,四股,全
61451,嘉義縣,東石鄉,白水湖,全
61441,嘉義縣,東石鄉,東石,全
61441,嘉義縣,東石鄉,長樂街,全
61444,嘉義縣,東石鄉,型厝寮,全
61450,嘉義縣,東石鄉,後埔,全
61452,嘉義縣,東石鄉,洲子,全
61449,嘉義縣,東石鄉,栗子崙,連 209號以下
61451,嘉義縣,東石鄉,栗子崙,連 209之   1號以上
61448,嘉義縣,東石鄉,海埔,全
61446,嘉義縣,東石鄉,副瀨,全
61441,嘉義縣,東石鄉,彩霞大道,全
61453,嘉義縣,東石鄉,船子頭,全
61447,嘉義縣,東石鄉,蚶子寮,全
61444,嘉義縣,東石鄉,頂厝子,全
61445,嘉義縣,東石鄉,頂揖子寮,全
61442,嘉義縣,東石鄉,頂寮,全
61453,嘉義縣,東石鄉,圍子內,全
61451,嘉義縣,東石鄉,掌潭,全
61441,嘉義縣,東石鄉,港林街,全
61452,嘉義縣,東石鄉,港墘,全
61444,嘉義縣,東石鄉,港墘厝,全
61453,嘉義縣,東石鄉,湖底,全
61450,嘉義縣,東石鄉,塭子,全
61443,嘉義縣,東石鄉,塭港,全
61441,嘉義縣,東石鄉,新生一街,全
61441,嘉義縣,東石鄉,新生二街,全
61441,嘉義縣,東石鄉,新生三街,全
61446,嘉義縣,東石鄉,新結庄,全
61447,嘉義縣,東石鄉,溪子下,全
61450,嘉義縣,東石鄉,網寮,全
61441,嘉義縣,東石鄉,黎明,全
61441,嘉義縣,東石鄉,黎明一路,全
61441,嘉義縣,東石鄉,黎明二路,全
61441,嘉義縣,東石鄉,黎明五路,全
61441,嘉義縣,東石鄉,黎明六路,全
61441,嘉義縣,東石鄉,黎明七路,全
61441,嘉義縣,東石鄉,黎明八路,全
61453,嘉義縣,東石鄉,雙連潭,全
61450,嘉義縣,東石鄉,鹽田,全
61445,嘉義縣,東石鄉,灣子埔,全
61441,嘉義縣,東石鄉,觀海一路,全
61441,嘉義縣,東石鄉,觀海二路,全
61441,嘉義縣,東石鄉,觀海三路,全
61446,嘉義縣,東石鄉,鰲鼓,全
61565,嘉義縣,六腳鄉,三姓寮,全
61555,嘉義縣,六腳鄉,下雙溪,全
61545,嘉義縣,六腳鄉,大塗師,全
61555,嘉義縣,六腳鄉,大橋頭,全
61555,嘉義縣,六腳鄉,中溝,全
61561,嘉義縣,六腳鄉,六斗尾,全
61551,嘉義縣,六腳鄉,六腳,連 163號以下
61552,嘉義縣,六腳鄉,六腳,連 164號以上
61555,嘉義縣,六腳鄉,占富厝,全
61553,嘉義縣,六腳鄉,竹子腳,連 111號以下
61554,嘉義縣,六腳鄉,竹子腳,連 112號以上
61556,嘉義縣,六腳鄉,更寮,全
61557,嘉義縣,六腳鄉,林內,全
61558,嘉義縣,六腳鄉,前崩山,全
61558,嘉義縣,六腳鄉,後崩山,全
61550,嘉義縣,六腳鄉,崙子,全
61547,嘉義縣,六腳鄉,魚寮,全
61559,嘉義縣,六腳鄉,港尾寮,連 100號以下
61560,嘉義縣,六腳鄉,港尾寮,連 101號以上
61561,嘉義縣,六腳鄉,新厝,全
61544,嘉義縣,六腳鄉,溪墘厝,全
61541,嘉義縣,六腳鄉,蒜頭,連 190之   9號以下
61542,嘉義縣,六腳鄉,蒜頭,連 191號至 327號
61543,嘉義縣,六腳鄉,蒜頭,連 328號至 599號
61542,嘉義縣,六腳鄉,蒜頭,連 600號以上
61564,嘉義縣,六腳鄉,蒜頭糖廠,全
61546,嘉義縣,六腳鄉,潭子墘,全
61541,嘉義縣,六腳鄉,樹仁路,全
61548,嘉義縣,六腳鄉,雙涵,全
61549,嘉義縣,六腳鄉,蘇厝寮,全
61562,嘉義縣,六腳鄉,灣內,連 159號以下
61563,嘉義縣,六腳鄉,灣內,連 160號以上
61642,嘉義縣,新港鄉,三間厝,全
61641,嘉義縣,新港鄉,大安街,全
61641,嘉義縣,新港鄉,大竹圍,全
61641,嘉義縣,新港鄉,大客,全
61641,嘉義縣,新港鄉,大崙,全
61642,嘉義縣,新港鄉,大潭,全
61693,嘉義縣,新港鄉,大興路,全
61642,嘉義縣,新港鄉,中山路,全
61641,嘉義縣,新港鄉,中山路奉天大廈,全
61641,嘉義縣,新港鄉,中正路,單全
61693,嘉義縣,新港鄉,中正路,雙 184號以下
61641,嘉義縣,新港鄉,中正路,雙 186號以上
61642,嘉義縣,新港鄉,中洋子,全
61642,嘉義縣,新港鄉,中洋工業區,全
61641,嘉義縣,新港鄉,中庄,全
61641,嘉義縣,新港鄉,六斗子,全
61693,嘉義縣,新港鄉,公園路,全
61693,嘉義縣,新港鄉,文昌街,全
61692,嘉義縣,新港鄉,月眉潭,全
61641,嘉義縣,新港鄉,古民,全
61693,嘉義縣,新港鄉,古民街,單全
61693,嘉義縣,新港鄉,古民街,雙  50號以下
61641,嘉義縣,新港鄉,古民街,雙  52號至  66號
61641,嘉義縣,新港鄉,竹圍子,全
61691,嘉義縣,新港鄉,西庄,全
61693,嘉義縣,新港鄉,奉天路,全
61641,嘉義縣,新港鄉,板頭厝,全
61641,嘉義縣,新港鄉,南港,全
61642,嘉義縣,新港鄉,咬仔竹,全
61642,嘉義縣,新港鄉,後底湖,全
61642,嘉義縣,新港鄉,後厝子,全
61641,嘉義縣,新港鄉,後庄,全
61641,嘉義縣,新港鄉,洪厝,全
61693,嘉義縣,新港鄉,宮後街,全
61691,嘉義縣,新港鄉,海豐子,全
61642,嘉義縣,新港鄉,埤子頭,全
61691,嘉義縣,新港鄉,崙子,全
61641,嘉義縣,新港鄉,頂菜園,全
61642,嘉義縣,新港鄉,港尾,全
61641,嘉義縣,新港鄉,番婆,全
61693,嘉義縣,新港鄉,登雲路,全
61642,嘉義縣,新港鄉,菜公厝,全
61641,嘉義縣,新港鄉,菜園,全
61641,嘉義縣,新港鄉,黃厝,全
61693,嘉義縣,新港鄉,新中路,連  77號以下
61641,嘉義縣,新港鄉,新中路,連  79號以上
61693,嘉義縣,新港鄉,新民路,單 191號以下
61642,嘉義縣,新港鄉,新民路,單 193號至 413號
61693,嘉義縣,新港鄉,新民路,雙 220號以下
61642,嘉義縣,新港鄉,新民路,雙 222號至 600號
61693,嘉義縣,新港鄉,新東街,全
61641,嘉義縣,新港鄉,新部落,全
61641,嘉義縣,新港鄉,溪北,全
61641,嘉義縣,新港鄉,董厝,全
61641,嘉義縣,新港鄉,農場,全
61641,嘉義縣,新港鄉,嘉北路,全
61642,嘉義縣,新港鄉,嘉民路,全
61641,嘉義縣,新港鄉,福德路,全
61641,嘉義縣,新港鄉,潭子墘,全
61642,嘉義縣,新港鄉,潭底子,全
61641,嘉義縣,新港鄉,舊南港,全
61641,嘉義縣,新港鄉,藝高路,全
61641,嘉義縣,新港鄉,籃子厝,全
61641,嘉義縣,新港鄉,灣子內,全
61642,嘉義縣,新港鄉,鑽石新城,全
62147,嘉義縣,民雄鄉,十四甲,連  59號以下
62148,嘉義縣,民雄鄉,十四甲,連  60號以上
62145,嘉義縣,民雄鄉,三興一街,全
62145,嘉義縣,民雄鄉,三興二街,全
62145,嘉義縣,民雄鄉,三興路,全
62145,嘉義縣,民雄鄉,三豐路,全
62142,嘉義縣,民雄鄉,下土庫仔,全
62146,嘉義縣,民雄鄉,下洋仔,全
62151,嘉義縣,民雄鄉,下寮,全
62143,嘉義縣,民雄鄉,土庫子,全
62148,嘉義縣,民雄鄉,大丘園,全
62148,嘉義縣,民雄鄉,大崎腳,全
62145,嘉義縣,民雄鄉,大學路１段,連 167號以下
62145,嘉義縣,民雄鄉,大學路１段,連 169號以上
62102,嘉義縣,民雄鄉,大學路１段,　 168號
62145,嘉義縣,民雄鄉,大學路２段,連 301號以下
62144,嘉義縣,民雄鄉,大學路２段,連 302號以上
62144,嘉義縣,民雄鄉,大學路３段,全
62145,嘉義縣,民雄鄉,山子腳,全
62153,嘉義縣,民雄鄉,山腳,全
62149,嘉義縣,民雄鄉,工業一路,全
62152,嘉義縣,民雄鄉,工業二路,全
62156,嘉義縣,民雄鄉,工業三路,全
62155,嘉義縣,民雄鄉,工業五路,全
62154,嘉義縣,民雄鄉,中山路,全
62146,嘉義縣,民雄鄉,中正路,單全
62158,嘉義縣,民雄鄉,中正路,雙全
62157,嘉義縣,民雄鄉,中華路,全
62142,嘉義縣,民雄鄉,中樂路,全
62142,嘉義縣,民雄鄉,中樂路市場,全
62159,嘉義縣,民雄鄉,中興一街,全
62159,嘉義縣,民雄鄉,中興街,全
62143,嘉義縣,民雄鄉,中庄,全
62154,嘉義縣,民雄鄉,仁德街,全
62148,嘉義縣,民雄鄉,內埔仔,全
62145,嘉義縣,民雄鄉,公園一街,全
62145,嘉義縣,民雄鄉,公園二街,全
62145,嘉義縣,民雄鄉,公園路,全
62145,嘉義縣,民雄鄉,升學一街,全
62145,嘉義縣,民雄鄉,升學二街,全
62145,嘉義縣,民雄鄉,升學路,全
62142,嘉義縣,民雄鄉,文化路,全
62145,嘉義縣,民雄鄉,文學路,全
62147,嘉義縣,民雄鄉,火炭埔,全
62152,嘉義縣,民雄鄉,牛斗山,連 219號以下
62156,嘉義縣,民雄鄉,牛斗山,連 601號以上
62156,嘉義縣,民雄鄉,牛斗山,連 220號至 479號
62149,嘉義縣,民雄鄉,牛稠溪,連 100號以下
62156,嘉義縣,民雄鄉,牛稠溪,連 101號至 699號
62149,嘉義縣,民雄鄉,牛稠溪,連 700號以上
62146,嘉義縣,民雄鄉,北勢子,全
62145,嘉義縣,民雄鄉,正大路１段,全
62146,嘉義縣,民雄鄉,正大路２段,全
62148,嘉義縣,民雄鄉,正大路３段,全
62145,嘉義縣,民雄鄉,正義一街,全
62145,嘉義縣,民雄鄉,正義二街,全
62145,嘉義縣,民雄鄉,正義三街,全
62145,嘉義縣,民雄鄉,正義路,全
62142,嘉義縣,民雄鄉,民生路,全
62142,嘉義縣,民雄鄉,民族路,單全
62141,嘉義縣,民雄鄉,民族路,雙全
62142,嘉義縣,民雄鄉,民新路,連 359號以下
62150,嘉義縣,民雄鄉,民新路,連 360號以上
62141,嘉義縣,民雄鄉,民溪路,全
62145,嘉義縣,民雄鄉,民農一街,全
62145,嘉義縣,民雄鄉,民農二街,全
62145,嘉義縣,民雄鄉,民農路,全
62151,嘉義縣,民雄鄉,民權路,全
62152,嘉義縣,民雄鄉,田中央,全
62148,嘉義縣,民雄鄉,立全新村,全
62154,嘉義縣,民雄鄉,立德街,全
62158,嘉義縣,民雄鄉,光明一街,全
62158,嘉義縣,民雄鄉,光明二街,全
62158,嘉義縣,民雄鄉,光明三街,全
62158,嘉義縣,民雄鄉,光明四街,全
62158,嘉義縣,民雄鄉,光明五街,全
62158,嘉義縣,民雄鄉,光明六街,全
62158,嘉義縣,民雄鄉,光明街,全
62143,嘉義縣,民雄鄉,圳溝墘,全
62144,嘉義縣,民雄鄉,好收,全
62141,嘉義縣,民雄鄉,安和路,全
62150,嘉義縣,民雄鄉,成功一街,全
62155,嘉義縣,民雄鄉,成功二街,全
62159,嘉義縣,民雄鄉,成功三街,全
62159,嘉義縣,民雄鄉,成功四街,全
62156,嘉義縣,民雄鄉,成功五街,全
62157,嘉義縣,民雄鄉,成功街,全
62149,嘉義縣,民雄鄉,江厝仔,全
62149,嘉義縣,民雄鄉,江厝店,全
62150,嘉義縣,民雄鄉,竹子腳,全
62145,嘉義縣,民雄鄉,竹圍後,全
62158,嘉義縣,民雄鄉,自強一街,全
62158,嘉義縣,民雄鄉,自強二街,全
62141,嘉義縣,民雄鄉,西安路,全
62142,嘉義縣,民雄鄉,和平路,全
62155,嘉義縣,民雄鄉,忠義街,全
62142,嘉義縣,民雄鄉,昇平路,全
62148,嘉義縣,民雄鄉,東湖仔,全
62144,嘉義縣,民雄鄉,東勢湖,全
62147,嘉義縣,民雄鄉,東義,全
62142,嘉義縣,民雄鄉,東榮路,全
62147,嘉義縣,民雄鄉,林子尾,全
62148,嘉義縣,民雄鄉,松子腳,全
